P_twap,P_usd
96.67857584258095,96.63391983411792
87.62562254722889,87.31189288513187
97.78990335435591,97.696979204328
93.470172825308,93.28363047975101
98.10873536412963,98.06176562691915
101.16163090064511,101.12564706992626
97.3342823814198,97.1405758419385
91.47437923400379,91.21610378288061
95.09813896806617,95.02198576196295
98.79536810138187,98.67756951059076
101.1785021255288,101.14568165919991
97.387385394121,97.06444486258027
106.9304521705966,106.70118350154083
100.98778542275531,100.94190677318835
105.38549664816121,105.21234185924415
103.57288619936409,103.48281974134184
92.2248282504919,91.98740813006427
99.27461983084692,99.24891737872667
99.5403718740708,99.5177790508815
100.16763103143228,100.09820232546363
99.10818695354054,99.06616811686965
98.85468756966819,98.83210983690736
98.73637858470998,98.70361001380887
95.68529884824537,95.46405764134565
107.46006230218454,107.1144066869007
102.78453920967284,102.7318847578092
96.41938393159087,96.3530574245256
91.6562091538152,91.36140117155759
100.03611145602348,100.01463179325137
96.87964030329945,96.82565797568034
97.02260163207775,96.89732287265316
98.66045456395575,98.60444669392164
97.80856221126339,97.77847860184966
91.49995349814927,91.34150123065221
96.17115597438291,96.13198549845644
102.0393819908723,101.99096626790848
94.3140511451455,94.24832615057544
95.49936321335512,95.00248350192743
99.52768425930236,99.45583640080083
109.15626759475404,109.02062413553081
98.11307097468766,98.04402675072917
99.17388491805008,99.14356376612706
98.83707202466331,98.78257239151226
102.15822054447217,102.13830197202562
105.81931155795435,105.69296936058922
101.0263443930755,100.94381674528132
106.47307051617106,106.31316108453142
98.96639900574279,98.90842494965314
95.07243314137142,94.94409692505774
105.29415685034472,105.20054506785775
100.39310061143826,100.33527739924389
98.89367095653864,98.86656961011425
99.61648429267443,99.55920231536858
99.39542624754678,99.34075873958288
99.84809372290292,99.66669453169203
100.83394118260023,100.80817564461174
98.61066036210141,98.52711486627462
96.86216719172224,96.79420360568777
98.48845753856064,98.44272481236007
101.30709581196095,101.2916410243524
110.48390290900339,110.32421072297315
102.05465587847853,102.0119937948442
103.95743918789954,103.82043112023732
101.70850665962038,101.62472351509703
95.77976573901415,95.64025274568462
98.97337521191147,98.88981239544088
104.44063674326793,104.41268228297534
102.45876069152325,102.35111906544905
106.3134016741873,106.27178733089106
92.85317960378799,92.7628213517385
94.0868511882329,93.93003462166794
94.45605616506897,94.37395835674282
99.3903818909559,99.32080658716339
97.98647725300758,97.9008340350004
96.75484896799553,96.69853073826275
93.93110306441127,93.76447460135891
101.43057956763533,101.33576167560146
105.13737325787378,105.03725548055792
99.58526534502563,99.5653482869878
97.79639462587662,97.73713357769945
98.58909161768244,98.52731294353813
97.81167805105777,97.75489049323178
98.34700287219863,98.2998758282977
96.96087528532483,96.91230866813429
105.9076368549009,105.81570958055438
101.15979997028715,101.11478462165603
107.1243584104461,106.98754873104133
92.45534591740207,92.34913627620816
94.07586556696695,94.00673964401182
96.86506197876145,96.82151915767386
99.63251000239357,99.52777076705974
97.03215841604808,96.92949576472887
103.71485224272828,103.66641452529082
105.86205668421802,105.66312088983449
98.96235844725355,98.86620030266917
93.947132528096,93.83487578442312
95.96023348812312,95.92137470295958
102.13387577324934,102.11861239284357
99.87369266665623,99.83558856684601
103.37011948257859,103.31571949862692
101.35527659850148,101.33007294275089
98.74974899242575,98.71741290171417
98.77708434600574,98.72120480608795
100.20075115274622,100.157997606495
102.20455094341501,102.16191789272764
106.86175776305768,106.57426644619099
110.01991157513328,109.93525443943226
96.18055335396643,96.13108577241462
99.10501494514439,99.07031467801276
102.50258044742432,102.44802058694079
110.57870293194233,110.36860409907136
97.52362516958969,97.46449388309648
99.29769532342794,99.1586089446858
101.5329846316835,101.51313806281216
101.86366279290546,101.71462473437164
102.93536769095974,102.8173413200801
95.96688914810045,95.87607795732002
97.64751684674164,97.5838428597337
103.42776706642552,103.21882783154614
98.47593618541414,98.41105812564311
91.55059803297274,91.38525390591
96.5809858469334,96.4821557750194
100.58334862767006,100.53395466026072
105.13375451939308,105.07986381902876
97.25893014565658,97.22886974158239
91.49195351954917,91.23666913764781
96.31984675173695,96.24770898564162
98.97093847468112,98.90501769853432
92.85853852842158,92.64109439972587
95.46203002370822,95.425406048443
104.85560404364982,104.70803725210284
97.3532410290613,97.29191192866351
97.20247194735214,97.07597409246654
99.25102669695356,99.00595234280253
96.55582329700026,96.52572403461801
102.02808050730046,102.00037837754678
93.79841434300657,93.70286620484549
95.69482295691154,95.55532005261695
98.769349726011,98.73821684930041
